"strName","strCAS","Source","Type","numValue","strHyperlink","strDateAssessed","strReference","POD.type","numPOD","numBMD","BMR.Type","strCriticalEffect","numUF","numUFa","numUFh","numUFs","numUFl","numUFd","numUFother","Species","Strain","numBW","Route","Organ","Effect","tblEffect_strSex","DR.Type","strEffectPOD","intAnimalsControl","intAnimalsAffectedControl","numMeanResponseControl","numSDResponseControl","CV.Type","RfDEndpoint","UFEndpoint","row.orig","Conceptual.Model","Effect.Magnitude","PrAF.BMDL.p50","PrAF.BMDL.p95p50","PrAF.LOAEL.p50","PrAF.LOAEL.p95p50","PrAF.NOAEL.p50","PrAF.NOAEL.p95p50","PrAF.Subchronic.p50","PrAF.Subchronic.p95p50","PrAF.BW.p50","PrAF.BW.p95p50","PrAF.TKTD.p50","PrAF.TKTD.p95p50","Human.log10gsdh.approx","Human.log10gsdu.approx","Human.log10gsdh.p50","Human.log10gsdh.p95p50","Human.approx.incidence.target","PrAF.Human.approx.p50","PrAF.Human.approx.p95p50","HDM50.approx.p50","HDM50.approx.p95p50","HDMI.approx.p50","HDMI.approx.p95p50","PrRfD.approx","PrRfDText","zRfD","I95.approx.RfD","I50.approx.RfD","I05.approx.RfD","I95.approx.HQ3","I50.approx.HQ3","I05.approx.HQ3","I95.approx.HQ10","I50.approx.HQ10","I05.approx.HQ10","I95.approx.HQ0.1","I50.approx.HQ0.1","I05.approx.HQ0.1","I95.approx.HQ0.3","I50.approx.HQ0.3","I05.approx.HQ0.3","PrAF.BMDL.Var","PrAF.LOAEL.Var","PrAF.NOAEL.Var","PrAF.Subchronic.Var","PrAF.BW.Var","PrAF.TKTD.Var","PrAF.Human.approx.Var","PrAF.BMDL.pct","PrAF.LOAEL.pct","PrAF.NOAEL.pct","PrAF.Subchronic.pct","PrAF.BW.pct","PrAF.TKTD.pct","PrAF.Human.approx.pct","HDMI.mc.p50","HDMI.mc.p05","HDMI.mc.p95"
"1,1,2-Trichloropropane",598776,"IRIS","RfD (mg/kg/day)",0.005,"http://www.epa.gov/iris/subst/0372.htm","9/26/1988","Villeneuve, D.C., I. Chu, V.E. Secours, M.G. Cotie, G.L. Plaa and V.E. Valli. 1985. Results of a 90-day toxicity study on 1,2,3- and 1,1,2-trichloropropane administered via the drinking water. Sci. Total Environ. 47: 421-426.","NOEL",15,NA,NA,"Mild lesions in liver, kidney, and thyroid",3000,10,10,10,1,3,NA,"Rat","Sprague-Dawley",NA,"Oral drinking water","thyroid","nonneoplastic histopathology","Both","Dichotomous","Mild lesions in thyroid",NA,NA,NA,NA,"",0.015,1000,11,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,2,4,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,6.91679001333094,11.0317093299194,0.714111007299175,16.646091197679,0.0428996212275195,"Probabilistic RfD of 0.0429 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Mild lesions in thyroid (thyroid effect: nonneoplastic histopathology)'.",-2.25947859740241,0.000934833996253348,1.64920497150566e-10,0,0.0110212385001788,1.24460478224066e-07,0,0.0931134023519699,4.33622822941174e-05,0,1.14315354728298e-06,0,0,3.62342880121052e-05,2.79217438937097e-14,0,0,0,2.59029039398023,1.92181205567281,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.327539466462885,0.243011091273735,0.00564763831315053,0.152617412932236,0.271184391017994,1.05880469491037,0.0529186710788715,15.6337455956199
"1,1,2-Trichloropropane",598776,"IRIS","RfD (mg/kg/day)",0.005,"http://www.epa.gov/iris/subst/0372.htm","9/26/1988","Villeneuve, D.C., I. Chu, V.E. Secours, M.G. Cotie, G.L. Plaa and V.E. Valli. 1985. Results of a 90-day toxicity study on 1,2,3- and 1,1,2-trichloropropane administered via the drinking water. Sci. Total Environ. 47: 421-426.","NOEL",15,NA,NA,"Mild lesions in liver, kidney, and thyroid",3000,10,10,10,1,3,NA,"Rat","Sprague-Dawley",NA,"Oral drinking water","liver","nonneoplastic histopathology","Both","Dichotomous","Mild lesions in liver",NA,NA,NA,NA,"",0.015,1000,12,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,2,4,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,6.91679001333094,11.0317093299194,0.714111007299175,16.646091197679,0.0428996212275195,"Probabilistic RfD of 0.0429 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Mild lesions in liver (liver effect: nonneoplastic histopathology)'.",-2.25947859740241,0.000934833996253348,1.64920497150566e-10,0,0.0110212385001788,1.24460478224066e-07,0,0.0931134023519699,4.33622822941174e-05,0,1.14315354728298e-06,0,0,3.62342880121052e-05,2.79217438937097e-14,0,0,0,2.59029039398023,1.92181205567281,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.327539466462885,0.243011091273735,0.00564763831315053,0.152617412932236,0.271184391017994,1.05880469491037,0.0529186710788715,15.6337455956199
"1,1-Dichloroethane",75343,"PPRTV","RfD (mg/kg/day)",0.2,"http://hhpprtv.ornl.gov/issue_papers/Dichloroethane11.pdf","2006","Muralidhara, S., R. Ramanathan, S.M. Mehta et al. 2001. Acute, subacute, and subchronic oral toxicity of 1,1-dichloroethane in rats: application to risk evaluation. Toxicol. Sci. 64: 134-145.","NOAEL",714.3,NA,NA,"Renal injury",3000,10,10,10,1,3,NA,"Rat","Sprague-Dawley",NA,"Oral gavage","kidneys","urinalysis","Both","Continuous","renal injury (transitory and reversible increase in urinary enzymes (ACP) indicative of renal injury at 8 weeks)",NA,NA,NA,NA,"",0.6,1000,13,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,2,4,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,219.585026956546,10.5882009860242,22.6706441117245,16.0743852283499,1.41035839254001,"Probabilistic RfD of 1.41 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'renal injury (transitory and reversible increase in urinary enzymes (ACP) indicative of renal injury at 8 weeks) (kidneys effect: urinalysis)' of magnitude 5% RD or greater.",-2.15104421665339,0.00151390950032622,7.36504860616798e-10,0,0.0162410592694736,4.28865744978976e-07,0,0.123445456319943,0.000112898682911301,0,2.2569704698266e-06,0,0,6.50671173097647e-05,1.65927422358335e-13,0,0,0,2.3949497183834,1.92181205567281,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.310508600900844,0.249165637182621,0.00579067149362341,0.156482631056493,0.278052459366419,33.6540173161814,1.73550466235405,478.393544082518
"1,1-Dichloroethylene",75354,"ATSDR","Chronic Oral MRL (mg/kg/day)",0.009,"http://www.atsdr.cdc.gov/ToxProfiles/tp39.pdf","5/1994","Quast JF, Humiston CG, Wade CE, et al. 1983. A chronic toxicity and oncogenicity study in rats and subchronic toxicity study in dogs on ingested vinylidene chloride. Fundam Appl Toxicol 3(1):55-62.","LOAEL",9,NA,NA,"hepatic effects",1000,10,10,1,10,1,NA,"Rat","Sprague-Dawley",NA,"Oral drinking water","liver","nonneoplastic histopathology","Both","Dichotomous","hepatocellular swelling with midzonal fatty changes",NA,NA,NA,NA,"",0.009,1000,14,"Quantal-Deterministic","ED50",1,1,10,3,0.222222222222222,5,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.830014801599713,9.45898420111472,0.085693320875901,14.6152286473503,0.00586328978790469,"Probabilistic RfD of 0.00586 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'hepatocellular swelling with midzonal fatty changes (liver effect: nonneoplastic histopathology)'.",-1.38205514106139,0.0229002633181952,1.78332427948151e-06,0,0.135531344326533,0.00022439545066462,0,0.510408511394183,0.0114196925092111,2.60911925436849e-15,0.000114211824199332,1.33393066331031e-12,0,0.00185506095558653,2.19674718514289e-09,0,0,1.20694896081258,2.59029039398023,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0.167784028428877,0.360089259126604,0,0.00620888199507354,0.167784028428877,0.298133802020569,0.127669185832785,0.00717401674214359,1.63495516882471
"1,1-Dichloroethylene",75354,"IRIS","RfD (mg/kg/day)",0.05,"http://www.epa.gov/iris/subst/0039.htm","8/13/2002","Quast, JF; Humiston, CG; Wade, CE; et al. (1983) A chronic toxicity and oncogenicity study in rats and subchronic toxicity study in dogs on ingested vinylidene chloride. Fundam Appl Toxicol 3:55-62.","BMDL",4.6,6.6,"10% ER","Liver toxicity (fatty change)",100,10,10,1,1,1,NA,"Rat","Sprague-Dawley",NA,"Oral drinking water","liver","nonneoplastic histopathology","F","Dichotomous","Liver toxicity (fatty change)",80,10,NA,NA,"",0.05,100,15,"Quantal-Deterministic","ED50",0.232323232323232,1.72097810944029,1,1,1,1,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,4.05785014115415,3.46780277223765,0.418945124282183,6.82906202433595,0.0613473889663376,"Probabilistic RfD of 0.0613 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Liver toxicity (fatty change) (liver effect: nonneoplastic histopathology)'.",-1.81996474559792,0.00682643151607803,3.33123543765173e-06,0,0.0447115900429823,0.000364228946374788,0,0.21878643085543,0.0159713583708843,2.52464401299931e-11,3.28772292486609e-05,3.36585617074354e-12,0,0.000533125425047233,4.79889842526888e-09,0,0.294732589549221,0,0,0,0.0446633910386682,1.20694896081258,2.14461582488682,0.0798525392741279,0,0,0,0.0121007493351371,0.327001297829194,0.581045413561541,0.656414981233286,0.0689994691389034,3.42021109879341
"1,2,3-Trichloropropane",96184,"IRIS","RfD (mg/kg/day)",0.004,"http://www.epa.gov/iris/subst/0200.htm","9/30/2009","NTP. (1993) Toxicology and carcinogenesis studies of 1,2,3-trichloropropane (CAS No. 96-18-4) in F344/N/N rats and B6C3F1 mice (gavage studies). Public Health Service, U.S. Department of Health and Human Services; NTP TR 384. NIH Publication No. 94-2839. Research Triangle Park, NC: National Institute of Environmental Health Sciences.","BMDL",1.1,3.8,"10% RD","Increased absolute liver weight in male rats",300,10,10,1,1,3,NA,"Rat","Fischer 344",NA,"Oral gavage","liver","organ weight","M","Continuous","Increased absolute liver weight in male rats",10,NA,14.27,0.37,"SE",0.012,100,16,"Continuous","10% RD",0.289473684210526,3.45454545454545,1,1,1,1,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.778779320019484,5.31144550040697,0.0804036097107219,9.21700067216737,0.00872340282598842,"Probabilistic RfD of 0.00872 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Increased absolute liver weight in male rats (liver effect: organ weight)' of magnitude 10% RD or greater.",-1.40868632606185,0.0180811559323061,9.55076500835449e-06,0,0.104460775612532,0.000817530696679304,0,0.42056818996919,0.0276762653433551,1.00215079743008e-10,0.000108364387414416,1.63144377785516e-11,0,0.00158886872263655,1.80810027442757e-08,0,1.53683349513237,0,0,0,0.0446633910386682,1.20694896081258,2.14461582488682,0.311537458348794,0,0,0,0.00905388864148002,0.244665289245198,0.434743363764528,0.12271334400339,0.0102476307696965,0.928857615445192
"1,2,4,5-Tetrachlorobenzene",95943,"IRIS","RfD (mg/kg/day)",3e-04,"http://www.epa.gov/iris/subst/0107.htm","3/1/1991","Chu, I., D.C. Villeneuve, V.E. Valli and V.E. Secours. 1984. Toxicity of 1,2,3,4-, 1,2,3,5- and 1,2,4,5-tetrachlorobenzene in the rat: Results of a 90- day feeding study. Drug Chem. Toxicol. 7: 113-127.","NOAEL",0.34,NA,NA,"Kidney lesions",1000,10,10,10,1,1,NA,"Rat","Sprague-Dawley",NA,"Oral diet","kidneys","nonneoplastic histopathology","M","Dichotomous","Kidney lesions",15,10,NA,NA,"",3e-04,1000,17,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,2,4,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.156780573635501,11.0317093299194,0.016186516165448,16.646091197679,0.000972391414490443,"Probabilistic RfD of 0.000972 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Kidney lesions (kidneys effect: nonneoplastic histopathology)'.",-2.33268706361252,0.00068461080982235,7.16735529033447e-11,0,0.00852658720707964,6.22557475354283e-08,0,0.0767809717351733,2.52553550194391e-05,0,7.48728443522271e-07,0,0,2.50235594077259e-05,1.03815312120301e-14,0,0,0,2.59029039398023,1.92181205567281,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.327539466462885,0.243011091273735,0.00564763831315053,0.152617412932236,0.271184391017994,0.023999573084635,0.00119948987778775,0.354364900167384
"1,2,4-Triazole",288880,"OPP","Chronic RfD (mg/kg/day)",0.005,"http://www.epa.gov/opp00001/chem_search/cleared_reviews/csr_PC-600011_7-Feb-06_a.pdf","2/7/2006","MRID 46467304","LOAEL",15,NA,NA,"decreased body weight and body weight gain in F1 males, decreased body weight, body weight gain, and brain weight in F2 pups",3000,10,10,1,3,10,NA,"Rat","",NA,"","systemic","body weight","Both","","decreased body weight and body weight gain (F1 males, F2 males and females)",NA,NA,NA,NA,"",0.05,300,18,"Continuous","5% RD",1,1,3,3,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,3.07412889481375,9.05274972768732,0.317382669910745,14.0890414971553,0.0225269171060947,"Probabilistic RfD of 0.0225 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'decreased body weight and body weight gain (F1 males, F2 males and females) (systemic effect: body weight)' of magnitude 5% RD or greater.",-1.14910136557488,0.0438042074047938,1.22286756901724e-05,0,0.217246882457126,0.000986774901024906,0,0.659812587372296,0.0313926939917935,5.85681261856877e-12,0.000310799572413644,2.37150332778769e-11,0,0.00427057469020527,2.47293412124854e-08,0,0,1.20694896081258,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0.17246743102251,0.342227251332634,0,0.00638219225774622,0.17246743102251,0.3064556943646,0.473593544331016,0.0274966275418677,5.82346802045552
"1,2,4-Triazole",288880,"OPP","Chronic RfD (mg/kg/day)",0.005,"http://www.epa.gov/opp00001/chem_search/cleared_reviews/csr_PC-600011_7-Feb-06_a.pdf","2/7/2006","MRID 46467304","LOAEL",15,NA,NA,"decreased body weight and body weight gain in F1 males, decreased body weight, body weight gain, and brain weight in F2 pups",3000,10,10,1,3,10,NA,"Rat","",NA,"","brain","organ weight","Both","","decreased brain weight (F2 pups)",NA,NA,NA,NA,"",0.05,300,19,"Continuous","5% RD",1,1,3,3,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,3.07412889481375,9.05274972768732,0.317382669910745,14.0890414971553,0.0225269171060947,"Probabilistic RfD of 0.0225 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'decreased brain weight (F2 pups) (brain effect: organ weight)' of magnitude 5% RD or greater.",-1.14910136557488,0.0438042074047938,1.22286756901724e-05,0,0.217246882457126,0.000986774901024906,0,0.659812587372296,0.0313926939917935,5.85681261856877e-12,0.000310799572413644,2.37150332778769e-11,0,0.00427057469020527,2.47293412124854e-08,0,0,1.20694896081258,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0.17246743102251,0.342227251332634,0,0.00638219225774622,0.17246743102251,0.3064556943646,0.473593544331016,0.0274966275418677,5.82346802045552
"1,2,4-Tribromobenzene",615543,"IRIS","RfD (mg/kg/day)",0.005,"http://www.epa.gov/iris/subst/0196.htm","6/1/1993","Carlson, G.P. and R.G. Tardiff. 1977. Effect of 1,4-dibromobenzene and 1,2,4-tribromobenzene on xenobiotic metabolism. Toxicol. Appl. Pharmacol. 42: 189-196.","NOAEL",5,NA,NA,"Increased liver-to- body weight ratio and hepatic microsomal 

enzyme induction",1000,10,10,10,1,1,NA,"Rat","Unspecified",NA,"Oral gavage","liver","organ weight","Both","Continuous","Increased liver-to- body weight ratio",6,NA,3.49,0.08,"SE",0.005,1000,20,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,2,4,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,1.53706444740688,10.5882009860242,0.158691334955372,16.0743852283499,0.00987231130155406,"Probabilistic RfD of 0.00987 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Increased liver-to- body weight ratio (liver effect: organ weight)' of magnitude 5% RD or greater.",-2.0477690089252,0.00227845960567224,2.1967471851429e-09,0,0.022629539113341,1.05235054750723e-06,0,0.157103328128282,0.00022439545066462,0,3.96904125065305e-06,0,0,0.000106289903320309,6.14158399870932e-13,0,0,0,2.3949497183834,1.92181205567281,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.310508600900844,0.249165637182621,0.00579067149362341,0.156482631056493,0.278052459366419,0.235573409745075,0.0121482896706849,3.34868783482093
"1,2,4-Tribromobenzene",615543,"IRIS","RfD (mg/kg/day)",0.005,"http://www.epa.gov/iris/subst/0196.htm","6/1/1993","Carlson, G.P. and R.G. Tardiff. 1977. Effect of 1,4-dibromobenzene and 1,2,4-tribromobenzene on xenobiotic metabolism. Toxicol. Appl. Pharmacol. 42: 189-196.","NOAEL",5,NA,NA,"Increased liver-to- body weight ratio and hepatic microsomal 

enzyme induction",1000,10,10,10,1,1,NA,"Rat","Unspecified",NA,"Oral gavage","liver","enzyme activity","Both","Continuous","Increased hepatic microsomal enzyme induction",NA,NA,NA,NA,"",0.005,1000,21,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,2,4,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,1.53706444740688,10.5882009860242,0.158691334955372,16.0743852283499,0.00987231130155406,"Probabilistic RfD of 0.00987 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Increased hepatic microsomal enzyme induction (liver effect: enzyme activity)' of magnitude 5% RD or greater.",-2.0477690089252,0.00227845960567224,2.1967471851429e-09,0,0.022629539113341,1.05235054750723e-06,0,0.157103328128282,0.00022439545066462,0,3.96904125065305e-06,0,0,0.000106289903320309,6.14158399870932e-13,0,0,0,2.3949497183834,1.92181205567281,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.310508600900844,0.249165637182621,0.00579067149362341,0.156482631056493,0.278052459366419,0.235573409745075,0.0121482896706849,3.34868783482093
"1,2,4-Trichlorobenzene",120821,"ATSDR","Chronic Oral MRL (mg/kg/day)",0.1,"http://www.atsdr.cdc.gov/ToxProfiles/tp199.pdf","9/2010","Moore MR. 1994a. Final report (6 copies), 104-week dietary carcinogenicity study with 1,2,4-trichlorobenzene in rats, with cover letter dated 6/15/94. Chemical Manufacturers Association. Submitted to the U.S. Environmental Protection Agency under TSCA Section 4. EPA Document No. OPPTS-44612. OTS0558832.","BMDL",13.33,23.25,"10% ER","hepatocellular hypertrophy in male rats",100,10,10,1,1,1,NA,"Rat","Fischer 344",NA,"Oral diet","liver","nonneoplastic histopathology","M","Dichotomous","hepatocellular hypertrophy",50,2,NA,NA,"",0.1,100,22,"Quantal-Deterministic","ED50",0.191111111111111,1.99047570143728,1,1,1,1,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,14.2946993608839,3.71943476517213,1.47582941508496,7.15100948916328,0.206380570088943,"Probabilistic RfD of 0.206 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'hepatocellular hypertrophy (liver effect: nonneoplastic histopathology)'.",-2.2506634429947,0.00239308554523816,1.84629645702827e-07,0,0.0194536505458495,3.76938001544317e-05,0,0.11914312474588,0.00321398933555016,0,7.17690667886627e-06,4.91310224136876e-14,0,0.000146260319842921,1.32783646428616e-10,0,0.473858290437059,0,0,0,0.0446633910386682,1.20694896081258,2.14461582488682,0.122441266999117,0,0,0,0.0115406700644777,0.311866148482611,0.554151914453795,2.30111239347764,0.23389842281344,12.7320651136877
"1,2,4-Trichlorobenzene",120821,"IRIS","RfD (mg/kg/day)",0.01,"http://www.epa.gov/iris/subst/0119.htm","11/1/1996","Robinson, K.S., R.J. Kavlock, N. Chernoff and E. Gray. 1981. Multi- generation study of 1,2,4-trichlorobenzene in rats. J. Toxicol. Environ. Health. 8: 489-500.","NOAEL",14.8,NA,NA,"Increased adrenal weights; vacuolization of zona fasciculata in the cortex",1000,10,10,10,1,1,NA,"Rat","Unspecified",NA,"Oral drinking water","adrenal glands","organ weight","M","Continuous","increased adrenal weight - F1 - vehicle control",10,NA,28,1.57,"SE",0.01,1000,23,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,2,4,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,4.54971076432435,10.5882009860242,0.469726351467902,16.0743852283499,0.0292220414526,"Probabilistic RfD of 0.0292 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'increased adrenal weight - F1 - vehicle control (adrenal glands effect: organ weight)' of magnitude 5% RD or greater.",-2.27996171196701,0.000893747360732448,1.8016600063012e-10,0,0.010548488521724,1.3393104349911e-07,0,0.0896116136619245,4.59075455414212e-05,0,1.09729735202941e-06,0,0,3.46886169023765e-05,3.10279037766006e-14,0,0,0,2.3949497183834,1.92181205567281,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.310508600900844,0.249165637182621,0.00579067149362341,0.156482631056493,0.278052459366419,0.697297292845423,0.0359589374252274,9.91211599106996
"1,2,4-Trichlorobenzene",120821,"IRIS","RfD (mg/kg/day)",0.01,"http://www.epa.gov/iris/subst/0119.htm","11/1/1996","Robinson, K.S., R.J. Kavlock, N. Chernoff and E. Gray. 1981. Multi- generation study of 1,2,4-trichlorobenzene in rats. J. Toxicol. Environ. Health. 8: 489-500.","NOAEL",14.8,NA,NA,"Increased adrenal weights; vacuolization of zona fasciculata in the cortex",1000,10,10,10,1,1,NA,"Rat","Unspecified",NA,"Oral drinking water","adrenal glands","organ weight","F","Continuous","Increased adrenal weight - F0 - vehicle control",10,NA,36.8,1.14,"SE",0.01,1000,24,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,2,4,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,4.54971076432435,10.5882009860242,0.469726351467902,16.0743852283499,0.0292220414526,"Probabilistic RfD of 0.0292 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Increased adrenal weight - F0 - vehicle control (adrenal glands effect: organ weight)' of magnitude 5% RD or greater.",-2.27996171196701,0.000893747360732448,1.8016600063012e-10,0,0.010548488521724,1.3393104349911e-07,0,0.0896116136619245,4.59075455414212e-05,0,1.09729735202941e-06,0,0,3.46886169023765e-05,3.10279037766006e-14,0,0,0,2.3949497183834,1.92181205567281,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.310508600900844,0.249165637182621,0.00579067149362341,0.156482631056493,0.278052459366419,0.697297292845423,0.0359589374252274,9.91211599106996
"1,2,4-Trichlorobenzene",120821,"IRIS","RfD (mg/kg/day)",0.01,"http://www.epa.gov/iris/subst/0119.htm","11/1/1996","Robinson, K.S., R.J. Kavlock, N. Chernoff and E. Gray. 1981. Multi- generation study of 1,2,4-trichlorobenzene in rats. J. Toxicol. Environ. Health. 8: 489-500.","NOAEL",14.8,NA,NA,"Increased adrenal weights; vacuolization of zona fasciculata in the cortex",1000,10,10,10,1,1,NA,"Rat","Unspecified",NA,"Oral drinking water","adrenal glands","organ weight","M","Continuous","Increased adrenal weight - F0 - vehicle control",10,NA,28.7,1.78,"SE",0.01,1000,25,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,2,4,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,4.54971076432435,10.5882009860242,0.469726351467902,16.0743852283499,0.0292220414526,"Probabilistic RfD of 0.0292 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Increased adrenal weight - F0 - vehicle control (adrenal glands effect: organ weight)' of magnitude 5% RD or greater.",-2.27996171196701,0.000893747360732448,1.8016600063012e-10,0,0.010548488521724,1.3393104349911e-07,0,0.0896116136619245,4.59075455414212e-05,0,1.09729735202941e-06,0,0,3.46886169023765e-05,3.10279037766006e-14,0,0,0,2.3949497183834,1.92181205567281,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.310508600900844,0.249165637182621,0.00579067149362341,0.156482631056493,0.278052459366419,0.697297292845423,0.0359589374252274,9.91211599106996
"1,2,4-Trichlorobenzene",120821,"IRIS","RfD (mg/kg/day)",0.01,"http://www.epa.gov/iris/subst/0119.htm","11/1/1996","Robinson, K.S., R.J. Kavlock, N. Chernoff and E. Gray. 1981. Multi- generation study of 1,2,4-trichlorobenzene in rats. J. Toxicol. Environ. Health. 8: 489-500.","NOAEL",14.8,NA,NA,"Increased adrenal weights; vacuolization of zona fasciculata in the cortex",1000,10,10,10,1,1,NA,"Rat","Unspecified",NA,"Oral drinking water","adrenal glands","organ weight","F","Continuous","increased adrenal weight - F1 - vehicle control",NA,NA,37,1.36,"SE",0.01,1000,26,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,2,4,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,4.54971076432435,10.5882009860242,0.469726351467902,16.0743852283499,0.0292220414526,"Probabilistic RfD of 0.0292 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'increased adrenal weight - F1 - vehicle control (adrenal glands effect: organ weight)' of magnitude 5% RD or greater.",-2.27996171196701,0.000893747360732448,1.8016600063012e-10,0,0.010548488521724,1.3393104349911e-07,0,0.0896116136619245,4.59075455414212e-05,0,1.09729735202941e-06,0,0,3.46886169023765e-05,3.10279037766006e-14,0,0,0,2.3949497183834,1.92181205567281,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.310508600900844,0.249165637182621,0.00579067149362341,0.156482631056493,0.278052459366419,0.697297292845423,0.0359589374252274,9.91211599106996
